chr1	x1	x2	chr2	y1	y2	color	o	e_bl	e_donut	e_h	e_v	fdr_bl	fdr_donut	fdr_h	fdr_v	num_collapsed	centroid1	centroid2	radius
5	79160000	79170000	5	79360000	79370000	255,255,0	92	49.0236	43.3271	41.8815	52.5238	0.0238009671252	2.68829316324e-05	4.28999008851e-05	0.0363758530814	1	79165000	79365000	0
5	126900000	126910000	5	127200000	127210000	255,255,0	92	39.5209	40.2001	56.1291	37.0403	2.89956032574e-05	2.68829316324e-05	0.0360331627874	4.41122842295e-09	1	126905000	127205000	0
5	156360000	156370000	5	156550000	156560000	255,255,0	92	41.9628	40.9416	40.6342	55.6867	2.89956032574e-05	2.68829316324e-05	4.28999008851e-05	0.0363758530814	1	156365000	156555000	0
4	12840000	12850000	4	13550000	13560000	255,255,0	92	32.6024	26.752	33.5419	35.0774	2.39331895037e-09	2.10596085408e-14	4.22827327213e-09	4.41122842295e-09	6	12853333	13548333	13437.0962472
4	114470000	114480000	4	114670000	114680000	255,255,0	92	33.397	34.4767	42.083	39.3735	2.39331895037e-09	2.15306063113e-09	4.28999008851e-05	4.45698408874e-05	3	114478333	114681666	7453.559925
3	25690000	25700000	3	25900000	25910000	255,255,0	92	35.567	42.0459	56.7142	43.3999	2.39331895037e-09	2.68829316324e-05	0.0360331627874	4.45698408874e-05	1	25695000	25905000	0
3	27350000	27360000	3	27720000	27730000	255,255,0	92	44.1387	33.1972	38.0041	44.1736	2.89956032574e-05	2.15306063113e-09	4.22827327213e-09	4.45698408874e-05	3	27361666	27721666	7453.559925
3	49020000	49030000	3	49190000	49200000	255,255,0	92	58.6233	45.9482	48.2962	49.4144	0.0238009671252	2.68829316324e-05	4.28999008851e-05	0.0363758530814	1	49025000	49195000	0
3	105550000	105560000	3	105890000	105900000	255,255,0	92	39.4227	43.4549	40.3603	55.1537	2.89956032574e-05	2.68829316324e-05	4.28999008851e-05	0.0363758530814	1	105555000	105895000	0
3	136840000	136850000	3	137660000	137670000	255,255,0	92	26.1746	35.8421	33.2229	46.5047	2.53918129943e-14	2.15306063113e-09	4.22827327213e-09	4.45698408874e-05	3	136831666	137661666	13743.6854187
3	140450000	140460000	3	140570000	140580000	255,255,0	92	55.186	51.0557	45.4334	58.6814	0.0238009671252	0.0276360967157	4.28999008851e-05	0.0363758530814	2	140460000	140575000	5000.0
3	148570000	148580000	3	148650000	148660000	255,255,0	92	43.3071	41.5214	43.2699	49.1661	2.89956032574e-05	2.68829316324e-05	4.28999008851e-05	0.0363758530814	3	148578333	148661666	7453.55992499
2	30140000	30150000	2	30290000	30300000	255,255,0	92	45.0264	41.7141	52.9687	45.1546	2.89956032574e-05	2.68829316324e-05	0.0360331627874	4.45698408874e-05	1	30145000	30295000	0
2	38200000	38210000	2	38340000	38350000	255,255,0	92	44.1984	46.2219	49.6493	50.0931	2.89956032574e-05	2.68829316324e-05	0.0360331627874	0.0363758530814	1	38205000	38345000	0
2	99260000	99270000	2	99680000	99690000	255,255,0	92	27.6783	29.0932	35.9044	32.3928	2.53918129943e-14	2.10596085408e-14	4.22827327213e-09	4.41122842295e-09	6	99260000	99681666	15365.9074288
2	102030000	102040000	2	102340000	102350000	255,255,0	92	37.1193	39.8173	48.5111	41.2884	2.39331895037e-09	2.68829316324e-05	4.28999008851e-05	4.45698408874e-05	1	102035000	102345000	0
2	170380000	170390000	2	170620000	170630000	255,255,0	92	40.9549	44.6736	49.7817	52.1243	2.89956032574e-05	2.68829316324e-05	0.0360331627874	0.0363758530814	1	170385000	170625000	0
2	220400000	220410000	2	220560000	220570000	255,255,0	92	47.7267	40.697	47.7868	42.6148	2.89956032574e-05	2.68829316324e-05	4.28999008851e-05	4.45698408874e-05	2	220405000	220560000	5000.0
1	23410000	23420000	1	23600000	23610000	255,255,0	92	40.5107	47.7023	60.8548	48.6428	2.89956032574e-05	2.68829316324e-05	0.0360331627874	4.45698408874e-05	1	23415000	23605000	0
1	85240000	85250000	1	85400000	85410000	255,255,0	92	57.1036	40.3617	43.6192	44.6346	0.0238009671252	2.68829316324e-05	4.28999008851e-05	4.45698408874e-05	1	85245000	85405000	0
1	100920000	100930000	1	101320000	101330000	255,255,0	92	37.284	31.0573	32.0866	41.5019	2.39331895037e-09	2.15306063113e-09	4.22827327213e-09	4.45698408874e-05	5	100933000	101329000	12649.1106407
1	110170000	110180000	1	110550000	110560000	255,255,0	92	60.7883	45.3998	51.293	48.1746	0.0238009671252	2.68829316324e-05	0.0360331627874	4.45698408874e-05	1	110175000	110555000	0
1	146750000	146760000	1	146860000	146870000	255,255,0	92	45.3628	41.7304	45.7685	44.4195	2.89956032574e-05	2.68829316324e-05	4.28999008851e-05	4.45698408874e-05	2	146750000	146865000	5000.0
1	167230000	167240000	1	167500000	167510000	255,255,0	92	33.3655	37.4622	40.3126	42.7824	2.39331895037e-09	2.15306063113e-09	4.28999008851e-05	4.45698408874e-05	1	167235000	167505000	0
X	100670000	100680000	X	101050000	101060000	255,255,0	92	30.1119	25.9175	31.8701	30.8675	2.53918129943e-14	2.10596085408e-14	4.22827327213e-09	4.40235149398e-14	2	100670000	101055000	5000.0
22	36020000	36030000	22	36510000	36520000	255,255,0	91	38.1046	34.2294	37.9413	41.8288	5.15299813671e-09	4.56263182928e-09	9.00836028742e-09	7.59113573786e-05	2	36025000	36520000	5000.0
21	26260000	26270000	21	26410000	26420000	255,255,0	91	37.3437	35.3961	39.2916	35.5966	5.15299813671e-09	4.56263182928e-09	7.3471942314e-05	9.44993489612e-09	2	26270000	26415000	5000.0
21	34200000	34210000	21	34550000	34560000	255,255,0	91	55.1404	39.4467	46.3666	50.79	0.0323772990897	4.6911359374e-05	7.3471942314e-05	0.049724038381	2	34205000	34565000	10000.0
21	40090000	40100000	21	40510000	40520000	255,255,0	91	45.7063	42.0566	48.9193	49.5074	4.96354718011e-05	4.6911359374e-05	0.0494163408391	0.049724038381	4	40110000	40507500	19525.6241898
21	46560000	46570000	21	46860000	46870000	255,255,0	91	35.7814	30.6621	36.6141	36.1795	5.15299813671e-09	5.58521187168e-14	9.00836028742e-09	9.44993489612e-09	2	46565000	46860000	5000.0
20	39590000	39600000	20	39960000	39970000	255,255,0	91	38.4552	34.4711	41.195	40.9693	5.15299813671e-09	4.56263182928e-09	7.3471942314e-05	7.59113573786e-05	3	39598333	39968333	7453.559925
19	39610000	39620000	19	39900000	39910000	255,255,0	91	45.5126	42.7021	58.8937	36.0206	4.96354718011e-05	4.6911359374e-05	0.0494163408391	9.44993489612e-09	1	39615000	39905000	0
19	51040000	51050000	19	51280000	51290000	255,255,0	91	47.1799	39.7476	41.5501	48.8411	4.96354718011e-05	4.6911359374e-05	7.3471942314e-05	0.049724038381	1	51045000	51285000	0
18	56060000	56070000	18	56430000	56440000	255,255,0	91	45.1945	43.8343	43.4051	56.6622	4.96354718011e-05	4.6911359374e-05	7.3471942314e-05	0.049724038381	1	56065000	56435000	0
18	72010000	72020000	18	72210000	72220000	255,255,0	91	36.8234	37.957	42.454	46.0332	5.15299813671e-09	4.56263182928e-09	7.3471942314e-05	7.59113573786e-05	1	72015000	72215000	0
17	47640000	47650000	17	48070000	48080000	255,255,0	91	28.791	34.4461	37.344	36.2513	6.75242260726e-14	4.56263182928e-09	9.00836028742e-09	9.44993489612e-09	2	47645000	48070000	5000.0
17	67320000	67330000	17	67510000	67520000	255,255,0	91	49.4336	44.0608	45.4601	55.6826	0.0323772990897	4.6911359374e-05	7.3471942314e-05	0.049724038381	2	67330000	67515000	5000.0
17	70020000	70030000	17	70510000	70520000	255,255,0	91	35.542	41.0298	42.6113	43.6422	5.15299813671e-09	4.6911359374e-05	7.3471942314e-05	7.59113573786e-05	2	70025000	70510000	5000.0
16	46980000	46990000	16	48190000	48200000	255,255,0	91	35.4367	30.9442	36.5772	38.8131	5.15299813671e-09	4.56263182928e-09	9.00836028742e-09	9.44993489612e-09	2	46980000	48195000	5000.0
16	49450000	49460000	16	49620000	49630000	255,255,0	91	45.8879	46.4849	52.8835	55.7212	4.96354718011e-05	4.6911359374e-05	0.0494163408391	0.049724038381	2	49450000	49630000	7071.06781187
16	67550000	67560000	16	67960000	67970000	255,255,0	91	40.5255	38.6394	44.5632	41.4782	4.96354718011e-05	4.56263182928e-09	7.3471942314e-05	7.59113573786e-05	1	67555000	67965000	0
15	84390000	84400000	15	84700000	84710000	255,255,0	91	45.062	40.9029	43.3388	49.776	4.96354718011e-05	4.6911359374e-05	7.3471942314e-05	0.049724038381	1	84395000	84705000	0
14	25200000	25210000	14	25590000	25600000	255,255,0	91	43.4829	48.8493	53.8048	52.5321	4.96354718011e-05	0.0380727619464	0.0494163408391	0.049724038381	6	25200000	25606666	19002.9237517
14	35930000	35940000	14	36130000	36140000	255,255,0	91	39.9749	48.3279	48.3425	52.4646	4.96354718011e-05	4.6911359374e-05	7.3471942314e-05	0.049724038381	2	35920000	36145000	18027.7563773
14	75600000	75610000	14	75940000	75950000	255,255,0	91	39.218	41.3674	56.314	38.2979	4.96354718011e-05	4.6911359374e-05	0.0494163408391	9.44993489612e-09	1	75605000	75945000	0
12	9900000	9910000	12	10070000	10080000	255,255,0	91	41.3084	38.3323	43.4058	46.3698	4.96354718011e-05	4.56263182928e-09	7.3471942314e-05	7.59113573786e-05	2	9900000	10075000	5000.0
12	76030000	76040000	12	76420000	76430000	255,255,0	91	39.5413	39.7967	44.0214	53.0925	4.96354718011e-05	4.6911359374e-05	7.3471942314e-05	0.049724038381	1	76035000	76425000	0
12	94140000	94150000	12	94490000	94500000	255,255,0	91	59.5546	44.9968	43.8278	57.5771	0.0323772990897	4.6911359374e-05	7.3471942314e-05	0.049724038381	2	94155000	94495000	10000.0
12	133000000	133010000	12	133190000	133200000	255,255,0	91	39.8935	43.4368	54.2422	42.4842	4.96354718011e-05	4.6911359374e-05	0.0494163408391	7.59113573786e-05	1	133005000	133195000	0
11	9190000	9200000	11	9510000	9520000	255,255,0	91	50.0663	48.4136	58.081	55.8971	0.0323772990897	4.6911359374e-05	0.0494163408391	0.049724038381	2	9190000	9525000	11180.3398875
11	45390000	45400000	11	45790000	45800000	255,255,0	91	47.6802	42.6555	46.3448	56.3572	4.96354718011e-05	4.6911359374e-05	7.3471942314e-05	0.049724038381	4	45385000	45792500	20155.6443707
11	113860000	113870000	11	114110000	114120000	255,255,0	91	50.3235	52.8363	58.2805	59.5016	0.0323772990897	0.0380727619464	0.0494163408391	0.049724038381	2	113865000	114125000	10000.0
11	116600000	116610000	11	116970000	116980000	255,255,0	91	42.8419	43.4071	43.0659	56.7912	4.96354718011e-05	4.6911359374e-05	7.3471942314e-05	0.049724038381	1	116605000	116975000	0
10	28950000	28960000	10	29270000	29280000	255,255,0	91	33.4407	36.2706	42.8583	42.4738	5.15299813671e-09	4.56263182928e-09	7.3471942314e-05	7.59113573786e-05	4	28955000	29277500	10307.764064
9	32570000	32580000	9	32970000	32980000	255,255,0	91	45.6878	35.7296	37.7771	43.8477	4.96354718011e-05	4.56263182928e-09	9.00836028742e-09	7.59113573786e-05	7	32585000	32967857	12857.1428571
9	72940000	72950000	9	73210000	73220000	255,255,0	91	39.148	34.106	35.3711	47.6249	4.96354718011e-05	4.56263182928e-09	9.00836028742e-09	7.59113573786e-05	2	72950000	73215000	5000.0
9	79420000	79430000	9	79590000	79600000	255,255,0	91	33.2721	39.6033	47.0431	42.5019	5.15299813671e-09	4.6911359374e-05	7.3471942314e-05	7.59113573786e-05	4	79425000	79600000	11180.3398875
9	126300000	126310000	9	126710000	126720000	255,255,0	91	41.3614	39.631	47.3172	41.1964	4.96354718011e-05	4.6911359374e-05	7.3471942314e-05	7.59113573786e-05	2	126305000	126710000	5000.0
8	110350000	110360000	8	110650000	110660000	255,255,0	91	31.22	34.8401	48.9857	36.658	5.15299813671e-09	4.56263182928e-09	0.0494163408391	9.44993489612e-09	3	110358333	110661666	7453.559925
8	140030000	140040000	8	140350000	140360000	255,255,0	91	29.7233	27.2773	32.2081	29.3216	6.75242260726e-14	5.58521187168e-14	9.00836028742e-09	1.19662670842e-13	2	140035000	140360000	5000.0
7	38830000	38840000	7	39500000	39510000	255,255,0	91	25.2554	30.4067	37.2832	34.5437	6.75242260726e-14	5.58521187168e-14	9.00836028742e-09	9.44993489612e-09	2	38840000	39505000	5000.0
6	27480000	27490000	6	27760000	27770000	255,255,0	91	48.3784	40.1621	45.5472	45.8596	4.96354718011e-05	4.6911359374e-05	7.3471942314e-05	7.59113573786e-05	1	27485000	27765000	0
6	97060000	97070000	6	97490000	97500000	255,255,0	91	30.3317	33.7321	33.3486	43.9047	6.75242260726e-14	4.56263182928e-09	9.00836028742e-09	7.59113573786e-05	5	97073000	97501000	12649.1106407
6	137660000	137670000	6	137960000	137970000	255,255,0	91	45.2429	46.2131	44.4973	58.5064	4.96354718011e-05	4.6911359374e-05	7.3471942314e-05	0.049724038381	1	137665000	137965000	0
6	139130000	139140000	6	139430000	139440000	255,255,0	91	37.1337	39.9762	53.7197	39.6176	5.15299813671e-09	4.6911359374e-05	0.0494163408391	7.59113573786e-05	1	139135000	139435000	0
5	33460000	33470000	5	33940000	33950000	255,255,0	91	37.8958	48.9797	53.6909	60.5558	5.15299813671e-09	0.0380727619464	0.0494163408391	0.049724038381	2	33450000	33940000	15811.3883008
5	36740000	36750000	5	36940000	36950000	255,255,0	91	26.6111	38.0854	54.4179	37.328	6.75242260726e-14	4.56263182928e-09	0.0494163408391	9.44993489612e-09	1	36745000	36945000	0
5	80800000	80810000	5	81140000	81150000	255,255,0	91	34.0259	36.6973	41.8361	43.4209	5.15299813671e-09	4.56263182928e-09	7.3471942314e-05	7.59113573786e-05	1	80805000	81145000	0
5	114960000	114970000	5	115170000	115180000	255,255,0	91	38.6862	29.6682	32.4692	35.3059	5.15299813671e-09	5.58521187168e-14	9.00836028742e-09	9.44993489612e-09	4	114970000	115170000	7071.06781187
5	123980000	123990000	5	124240000	124250000	255,255,0	91	39.9558	44.8888	49.5046	44.9473	4.96354718011e-05	4.6911359374e-05	0.0494163408391	7.59113573786e-05	1	123985000	124245000	0
5	174370000	174380000	5	174870000	174880000	255,255,0	91	27.9332	26.2924	30.826	31.1781	6.75242260726e-14	5.58521187168e-14	1.05101077952e-13	9.44993489612e-09	4	174377500	174867500	12747.548784
4	15730000	15740000	4	15990000	16000000	255,255,0	91	43.0221	39.5963	50.8751	44.137	4.96354718011e-05	4.6911359374e-05	0.0494163408391	7.59113573786e-05	1	15735000	15995000	0
4	37600000	37610000	4	38030000	38040000	255,255,0	91	39.1132	30.3938	36.0642	37.7793	4.96354718011e-05	5.58521187168e-14	9.00836028742e-09	9.44993489612e-09	1	37605000	38035000	0
3	37490000	37500000	3	37810000	37820000	255,255,0	91	40.147	42.019	50.6807	43.86	4.96354718011e-05	4.6911359374e-05	0.0494163408391	7.59113573786e-05	2	37500000	37820000	7071.06781187
3	118340000	118350000	3	118530000	118540000	255,255,0	91	46.6541	43.3653	42.8853	53.5084	4.96354718011e-05	4.6911359374e-05	7.3471942314e-05	0.049724038381	2	118350000	118535000	5000.0
3	155070000	155080000	3	155410000	155420000	255,255,0	91	34.8185	30.8723	31.2919	42.8055	5.15299813671e-09	5.58521187168e-14	9.00836028742e-09	7.59113573786e-05	1	155075000	155415000	0
2	38120000	38130000	2	38500000	38510000	255,255,0	91	46.8066	35.9814	35.9799	51.1572	4.96354718011e-05	4.56263182928e-09	9.00836028742e-09	0.049724038381	1	38125000	38505000	0
2	43170000	43180000	2	43710000	43720000	255,255,0	91	29.0328	38.8707	51.4569	40.9079	6.75242260726e-14	4.6911359374e-05	0.0494163408391	7.59113573786e-05	2	43185000	43715000	10000.0
2	152900000	152910000	2	153490000	153500000	255,255,0	91	34.5805	34.5763	38.7357	38.6008	5.15299813671e-09	4.56263182928e-09	9.00836028742e-09	9.44993489612e-09	5	152895000	153495000	10000.0
2	196940000	196950000	2	197310000	197320000	255,255,0	91	46.0583	37.8663	43.4521	45.2215	4.96354718011e-05	4.56263182928e-09	7.3471942314e-05	7.59113573786e-05	1	196945000	197315000	0
2	204090000	204100000	2	204310000	204320000	255,255,0	91	40.0661	36.3886	38.8695	42.7199	4.96354718011e-05	4.56263182928e-09	7.3471942314e-05	7.59113573786e-05	1	204095000	204315000	0
1	6780000	6790000	1	7130000	7140000	255,255,0	91	36.857	35.3107	44.8399	39.8366	5.15299813671e-09	4.56263182928e-09	7.3471942314e-05	7.59113573786e-05	4	6780000	7130000	7071.06781187
1	38490000	38500000	1	39040000	39050000	255,255,0	91	46.3548	42.5331	50.3043	47.6629	4.96354718011e-05	4.6911359374e-05	0.0494163408391	7.59113573786e-05	3	38498333	39048333	7453.559925
1	89140000	89150000	1	89350000	89360000	255,255,0	91	51.9266	49.7123	52.6985	53.3223	0.0323772990897	0.0380727619464	0.0494163408391	0.049724038381	2	89135000	89350000	11180.3398875
1	114890000	114900000	1	115090000	115100000	255,255,0	91	50.4766	50.8603	57.6915	54.7939	0.0323772990897	0.0380727619464	0.0494163408391	0.049724038381	2	114895000	115090000	5000.0
1	245310000	245320000	1	246160000	246170000	255,255,0	91	22.6187	25.2352	35.0672	27.6292	1.04411805686e-19	5.58521187168e-14	9.00836028742e-09	1.19662670842e-13	5	245315000	246165000	10000.0
X	53700000	53710000	X	53850000	53860000	255,255,0	91	41.3708	38.7911	42.4988	47.6704	4.96354718011e-05	4.56263182928e-09	7.3471942314e-05	7.59113573786e-05	3	53705000	53855000	10000.0
18	29740000	29750000	18	30130000	30140000	255,255,0	90	26.6853	23.1656	27.6093	27.1619	1.77243506153e-13	3.57375060967e-19	2.75725952232e-13	3.12839382701e-13	3	29738333	30131666	7453.559925
18	56180000	56190000	18	56720000	56730000	255,255,0	90	23.0075	32.9833	38.6034	39.7114	3.53807624153e-19	9.74916624758e-09	1.89434807496e-08	0.000128003617298	2	56175000	56730000	11180.3398875
18	61180000	61190000	18	61510000	61520000	255,255,0	90	27.6608	26.5432	31.3486	30.7092	1.77243506153e-13	1.47546024211e-13	1.89434807496e-08	3.12839382701e-13	2	61190000	61510000	7071.06781187
17	28350000	28360000	17	28410000	28420000	255,255,0	90	47.0738	46.4191	44.0496	59.7238	8.36855750418e-05	7.99282153848e-05	0.00012308483284	0.0671268484342	1	28355000	28415000	0
17	32260000	32270000	17	32480000	32490000	255,255,0	90	47.9878	47.1186	52.8681	52.3995	8.36855750418e-05	7.99282153848e-05	0.0665074830013	0.0671268484342	2	32260000	32480000	7071.06781187
17	63220000	63230000	17	63560000	63570000	255,255,0	90	53.8864	43.7161	48.1607	47.0668	0.0433578827231	7.99282153848e-05	0.00012308483284	0.000128003617298	2	63225000	63560000	5000.0
17	66780000	66790000	17	66960000	66970000	255,255,0	90	49.4122	47.8437	56.8386	48.1521	0.0433578827231	7.99282153848e-05	0.0665074830013	0.000128003617298	2	66775000	66965000	10000.0
16	19400000	19410000	16	19510000	19520000	255,255,0	90	47.6362	41.7405	46.6835	47.2659	8.36855750418e-05	7.99282153848e-05	0.00012308483284	0.000128003617298	1	19405000	19515000	0
14	65620000	65630000	14	66420000	66430000	255,255,0	90	29.1021	30.8868	35.7893	39.5016	1.77243506153e-13	1.47546024211e-13	1.89434807496e-08	0.000128003617298	3	65625000	66425000	10000.0
14	102550000	102560000	14	102780000	102790000	255,255,0	90	48.469	45.92	41.7277	58.8318	8.36855750418e-05	7.99282153848e-05	0.00012308483284	0.0671268484342	1	102555000	102785000	0
13	25150000	25160000	13	25240000	25250000	255,255,0	90	42.1258	41.5233	45.8461	46.2595	8.36855750418e-05	7.99282153848e-05	0.00012308483284	0.000128003617298	1	25155000	25245000	0
12	32910000	32920000	12	33060000	33070000	255,255,0	90	37.1497	32.7057	40.9217	36.2289	1.10461609773e-08	9.74916624758e-09	0.00012308483284	2.00407077014e-08	1	32915000	33065000	0
11	70310000	70320000	11	70600000	70610000	255,255,0	90	37.7641	36.7273	39.4625	44.3085	1.10461609773e-08	9.74916624758e-09	0.00012308483284	0.000128003617298	1	70315000	70605000	0
11	72450000	72460000	11	72850000	72860000	255,255,0	90	25.113	40.0538	45.8454	36.2298	1.77243506153e-13	7.99282153848e-05	0.00012308483284	2.00407077014e-08	1	72455000	72855000	0
11	107610000	107620000	11	107770000	107780000	255,255,0	90	47.8654	44.3971	41.2864	57.8365	8.36855750418e-05	7.99282153848e-05	0.00012308483284	0.0671268484342	2	107610000	107775000	5000.0
10	30280000	30290000	10	30520000	30530000	255,255,0	90	43.4581	43.2629	50.4083	46.4132	8.36855750418e-05	7.99282153848e-05	0.0665074830013	0.000128003617298	3	30288333	30525000	12018.5042515
10	31010000	31020000	10	32090000	32100000	255,255,0	90	45.5475	38.2054	41.1553	53.7159	8.36855750418e-05	9.74916624758e-09	0.00012308483284	0.0671268484342	1	31015000	32095000	0
10	70990000	71000000	10	71260000	71270000	255,255,0	90	36.7637	30.885	35.2434	35.2198	1.10461609773e-08	1.47546024211e-13	1.89434807496e-08	2.00407077014e-08	1	70995000	71265000	0
10	71170000	71180000	10	71390000	71400000	255,255,0	90	52.53	48.7266	50.5105	55.3051	0.0433578827231	7.99282153848e-05	0.0665074830013	0.0671268484342	2	71180000	71395000	5000.0
